"citation","doi","filename","variable","word_column","mean_column","sd_column","ss/item","min_score","max_score"
"Robert A. Johnston, Kevin Dent, Glyn W. Humphreys, Chris Barry. (2010). British-English norms and naming times for a set of 539 pictures: The role of age of acquisition. Behavior Research Methods","https://doi.org/10.3758/brm.42.2.461","Johnston2010.csv","familiar","word_english_us","familiar_mean",,,1.793103448,7
"Barbara J. Juhasz, Yun-Hsuan Lai, Michelle L. Woodcock. (2015). A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience. Behavior Research Methods","https://doi.org/10.3758/s13428-014-0523-6","Juhasz2015.csv","aoa_subjective","word_english","aoa_subjective_mean",,,1.67,7
"Barbara J. Juhasz, Yun-Hsuan Lai, Michelle L. Woodcock. (2015). A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience. Behavior Research Methods","https://doi.org/10.3758/s13428-014-0523-6","Juhasz2015.csv","familiar","word_english","familiar_mean",,,1.57,7
"Barbara J. Juhasz, Yun-Hsuan Lai, Michelle L. Woodcock. (2015). A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience. Behavior Research Methods","https://doi.org/10.3758/s13428-014-0523-6","Juhasz2015.csv","imagine","word_english","imagine_mean",,,1.05,6.95
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","arousal","word_german","arousal_mean","arousal_sd",,1.645161,7.921875
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","arousal","word_german","arousal_sd_mean",,,0.681554,2.894934
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","arousal_female","word_german","arousal_mean_female","arousal_sd_female",,1.741936,7.78125
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","arousal_male","word_german","arousal_mean_male",,,1.5,8.322581
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","concrete","word_german","concrete_mean","concrete_sd",,1.190476,8.377049
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","concrete_female","word_german","concrete_mean_female","concrete_sd_female",,1.125,8.90625
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","concrete_male","word_german","concrete_mean_male","concrete_sd_male",,1.16129,8.366667
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","valence","word_german","valence_mean","valence_sd",,2.516129,7.396825
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","valence","word_german","valence_sd_mean",,,0.179605,2.771157
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","valence_female","word_german","valence_mean_female","valence_sd_female",,2.606061,7.151515
"Philipp Kanske, Sonja A. Kotz. (2010). Leipzig Affective Norms for German: A reliability study. Behavior Research Methods","https://doi.org/10.3758/brm.42.4.987","Kanske2010.csv","valence_male","word_german","valence_mean_male",,,2.3,7.709677
"Nancy H. Kerr, Thomas H. Johnson. (1991). Word norms for blind and sighted subjects: Familiarity, concreteness, meaningfulness, imageability, imagery modality, and word associations. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03209988","Kerr1991.csv","concrete","word_english","concrete_mean","concrete_sd",,1.71,6.83
"Nancy H. Kerr, Thomas H. Johnson. (1991). Word norms for blind and sighted subjects: Familiarity, concreteness, meaningfulness, imageability, imagery modality, and word associations. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03209988","Kerr1991.csv","familiar","word_english","familiar_mean","familiar_sd",,3.67,7
"Nancy H. Kerr, Thomas H. Johnson. (1991). Word norms for blind and sighted subjects: Familiarity, concreteness, meaningfulness, imageability, imagery modality, and word associations. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03209988","Kerr1991.csv","imagine","word_english","imagine_mean","imagine_sd",,1.17,6.92
"Maya M. Khanna, Michael J. Cortese. (2011). Age of acquisition estimates for 1,208 ambiguous and polysemous words. Behavior Research Methods","https://doi.org/10.3758/s13428-010-0027-y","Khanna2011_1.csv","aoa","word_english","aoa_mean",,,1.793103448,6.862068966
"Maya M. Khanna, Michael J. Cortese. (2011). Age of acquisition estimates for 1,208 ambiguous and polysemous words. Behavior Research Methods","https://doi.org/10.3758/s13428-010-0027-y","Khanna2011_2.csv","aoa_dominance","word_english","aoa_mean_dominance",,,2,6.25
"Maya M. Khanna, Michael J. Cortese. (2011). Age of acquisition estimates for 1,208 ambiguous and polysemous words. Behavior Research Methods","https://doi.org/10.3758/s13428-010-0027-y","Khanna2011_2.csv","aoa_subordinate","word_english","aoa_mean_subordinate",,,2.61,6.64
"Tariq Khwaileh, Eiman Mustafawi, Ruth Herbert, David Howard. (2018). Gulf Arabic nouns and verbs: A standardized set of 319 object pictures and 141 action pictures, with predictors of naming latencies. Behavior Research Methods","https://doi.org/10.3758/s13428-018-1019-6","Khwaileh2018.csv","aoa","word_arabic_aralex","aoa_mean","aoa_sd",,2.36,6.76
"Tariq Khwaileh, Eiman Mustafawi, Ruth Herbert, David Howard. (2018). Gulf Arabic nouns and verbs: A standardized set of 319 object pictures and 141 action pictures, with predictors of naming latencies. Behavior Research Methods","https://doi.org/10.3758/s13428-018-1019-6","Khwaileh2018.csv","familiar","word_arabic_aralex","familiar_mean","familiar_sd",,2.06,4.74
"Tariq Khwaileh, Eiman Mustafawi, Ruth Herbert, David Howard. (2018). Gulf Arabic nouns and verbs: A standardized set of 319 object pictures and 141 action pictures, with predictors of naming latencies. Behavior Research Methods","https://doi.org/10.3758/s13428-018-1019-6","Khwaileh2018.csv","imagine","word_arabic_aralex","imagine_mean","imagine_sd",,3.23,6.75
,,"Koper2016.csv","arousal","word_german","arousal_mean",,,0,10
,,"Koper2016.csv","concrete","word_german","concrete_mean",,,0,10
,,"Koper2016.csv","imagine","word_german","imagine_mean",,,0,10
,,"Koper2016.csv","valence","word_german","valence_mean",,,0,10
"Victor Kuperman, Hans Stadthagen-Gonzalez, Marc Brysbaert. (2012). Age-of-acquisition ratings for 30,000 English words. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0210-4","Kuperman2012.csv","aoa","word_english","aoa_mean","aoa_sd",,1.58,25
,,"Lachaud2007.csv","aoa","word_french","aoa_mean","aoa_sd",,2.8,24
,,"Lachaud2007.csv","aoa_certainty","word_french","aoa_certainty_mean","aoa_certainty_sd",,-1.22,2.05
,,"Lachaud2007.csv","familiar","word_french","familiar_mean","familiar_sd",,-2.37,3
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal","word_french","arousal_mean",,,0.02,0.93
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal_bradley_lang_1999","word_french","arousal_mean_bradley_lang_1999",,,0.21,0.89
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal_eilola_havelka_2007","word_french","arousal_mean_eilola_havelka_2007",,,0.08,0.77
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal_leleu_1987","word_french","arousal_mean_leleu_1987",,,0.02,0.95
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal_redondo_etal_2007","word_french","arousal_mean_redondo_etal_2007",,,0.26,0.91
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","arousal_vo_al_2009","word_french","arousal_mean_vo_al_2009",,,0.03,0.93
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence","word_french","valence_mean",,,-1,0.97
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_bonin_etal_2003","word_french","valence_mean_bonin_etal_2003",,,0.01,0.94
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_bradley_lang_1999","word_french","valence_mean_bradley_lang_1999",,,0,0.96
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_eilola_havelka_2007","word_french","valence_mean_eilola_havelka_2007",,,0,0.45
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_leleu_1987","word_french","valence_mean_leleu_1987",,,0.03,0.97
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_messina_etal_1989","word_french","valence_mean_messina_etal_1989",,,0,1
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_niedenthal_etal_2004","word_french","valence_mean_niedenthal_etal_2004",,,0.01,0.95
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_painchaud_2005","word_french","valence_mean_painchaud_2005",,,0.01,1
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_redondo_etal_2007","word_french","valence_mean_redondo_etal_2007",,,0,0.87
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_syssau_font_2005","word_french","valence_mean_syssau_font_2005",,,0,0.94
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_vikis_freiberg_1976","word_french","valence_mean_vikis_freiberg_1976",,,0.01,1.16
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_vo_al_2009","word_french","valence_mean_vo_al_2009",,,0.01,1
"Nicolas Leveau, Sandra Jhean-Larose, Guy Denhière, Ba-Linh Nguyen. (2012). Validating an interlingual metanorm for emotional analysis of texts. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0208-y","Leveau2012.csv","valence_zammuner_1998","word_french","valence_mean_zammuner_1998",,,0.06,0.91
"Jia Liu, Lin Fan, Xiaokun Zhang, Zeming Xu. (2026). Affective and Psycholinguistic Norms for 1200 Two‐character Chinese Words. International Journal of Applied Linguistics","https://doi.org/10.1111/ijal.12829","Li2021.csv","familiar","word_chinese_traditional","familiar_mean","familiar_sd",,3.407,5.983
"Marianne Lind, Hanne Gram Simonsen, Pernille Hansen, Elisabeth Holm, Bjørn-Helge Mevik. (2015). Norwegian Words: A lexical database for clinicians and researchers. Clinical Linguistics & Phonetics","https://doi.org/10.3109/02699206.2014.999952","Lind2015.csv","aoa_subjective","word_norwegian","aoa_subjective_mean",,,1.307692308,17.2
"Marianne Lind, Hanne Gram Simonsen, Pernille Hansen, Elisabeth Holm, Bjørn-Helge Mevik. (2015). Norwegian Words: A lexical database for clinicians and researchers. Clinical Linguistics & Phonetics","https://doi.org/10.3109/02699206.2014.999952","Lind2015.csv","imagine","word_norwegian","imagine_mean",,,2.00851705,7.22123772
"Youyi Liu, Hua Shu, Ping Li. (2007). Word naming and psycholinguistic norms: Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193147","Liu2007.csv","aoa","word_chinese_simplified","aoa_mean",,,1.86,6.85
"Youyi Liu, Hua Shu, Ping Li. (2007). Word naming and psycholinguistic norms: Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193147","Liu2007.csv","concrete","word_chinese_simplified","concrete_mean",,,1.9,7
"Youyi Liu, Hua Shu, Ping Li. (2007). Word naming and psycholinguistic norms: Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193147","Liu2007.csv","familiar","word_chinese_simplified","familiar_mean",,,2.63,7
"Youyi Liu, Hua Shu, Ping Li. (2007). Word naming and psycholinguistic norms: Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193147","Liu2007.csv","imagine","word_chinese_simplified","imagine_mean",,,1.97,7
"Jia Liu, Lin Fan, Xiaokun Zhang, Zeming Xu. (2026). Affective and Psycholinguistic Norms for 1200 Two‐character Chinese Words. International Journal of Applied Linguistics","https://doi.org/10.1111/ijal.12829","Liu2025.csv","arousal","word_chinese_simplified","arousal_mean","arousal_sd",,1.25,6.4643
"Jia Liu, Lin Fan, Xiaokun Zhang, Zeming Xu. (2026). Affective and Psycholinguistic Norms for 1200 Two‐character Chinese Words. International Journal of Applied Linguistics","https://doi.org/10.1111/ijal.12829","Liu2025.csv","concrete","word_chinese_simplified","concrete_mean","concrete_sd",,1.1111,5.7037
"Jia Liu, Lin Fan, Xiaokun Zhang, Zeming Xu. (2026). Affective and Psycholinguistic Norms for 1200 Two‐character Chinese Words. International Journal of Applied Linguistics","https://doi.org/10.1111/ijal.12829","Liu2025.csv","familiar","word_chinese_simplified","familiar_mean","familiar_sd",,4.6429,7
